user id,group,after,converted,total ads,most ads day,most ads hour
911849,ad,False,False,8,Monday,15
901315,ad,False,False,1,Monday,15
907290,ad,False,False,29,Monday,15
918593,ad,False,False,15,Monday,23
911509,ad,False,False,16,Monday,16
905972,ad,False,False,3,Monday,16
913167,ad,False,False,17,Monday,16
909788,psa,False,False,8,Monday,17
921004,psa,False,False,1,Monday,16
909207,ad,False,False,7,Tuesday,12
909566,ad,False,False,12,Tuesday,18
906501,ad,False,False,3,Tuesday,10
912591,psa,False,False,22,Tuesday,9
919349,psa,False,False,1,Monday,17
904892,psa,False,False,8,Saturday,15
921212,ad,False,False,17,Tuesday,9
911996,psa,False,False,18,Monday,19
905979,psa,False,False,9,Monday,17
901439,ad,False,False,7,Monday,17
907027,psa,False,False,15,Tuesday,7
911538,psa,False,False,2,Monday,18
909665,psa,False,False,20,Monday,19
914290,psa,False,False,3,Monday,19
907114,psa,False,False,11,Monday,19
911990,psa,False,False,19,Tuesday,14
916778,ad,False,False,4,Monday,19
900186,psa,False,False,2,Monday,1
921432,psa,False,False,20,Sunday,14
907170,ad,False,False,10,Monday,20
902937,psa,False,False,4,Monday,20
914701,psa,False,False,10,Monday,20
908171,ad,False,False,8,Monday,20
918468,ad,False,False,9,Monday,21
923363,ad,False,False,6,Tuesday,8
901892,psa,False,False,1,Monday,20
915050,psa,False,False,10,Monday,21
922777,psa,False,False,6,Monday,21
916026,ad,False,False,3,Monday,21
912326,psa,False,False,15,Monday,21
901342,psa,False,False,2,Tuesday,9
917953,ad,False,False,2,Monday,14
905985,psa,False,False,1,Monday,21
906574,psa,False,False,15,Monday,22
914031,psa,False,False,17,Monday,21
912274,psa,False,False,1,Monday,21
913197,ad,False,False,13,Monday,22
906186,psa,False,False,38,Monday,22
906381,ad,False,False,12,Monday,22
913867,ad,False,False,5,Monday,22
920164,psa,False,False,6,Monday,22
907484,ad,False,False,4,Monday,23
910882,ad,False,False,1,Monday,23
900142,ad,False,False,7,Monday,23
916590,ad,False,False,18,Monday,23
904109,psa,False,False,16,Monday,23
921815,ad,False,False,16,Tuesday,1
900253,ad,False,False,1,Tuesday,0
901366,ad,False,False,1,Tuesday,1
917862,psa,False,False,15,Tuesday,11
917692,ad,False,False,5,Tuesday,10
922515,ad,False,False,1,Tuesday,8
908360,ad,False,False,18,Tuesday,9
912975,psa,False,False,18,Tuesday,9
910178,ad,False,False,5,Tuesday,9
922182,ad,False,False,17,Tuesday,9
917425,ad,False,False,15,Tuesday,10
915945,psa,False,False,20,Wednesday,13
911682,psa,False,False,5,Tuesday,9
918614,ad,False,False,6,Tuesday,10
909524,ad,False,False,2,Tuesday,10
910026,psa,False,False,3,Tuesday,10
919652,ad,False,False,16,Tuesday,10
903925,psa,False,False,30,Thursday,10
914348,psa,False,False,7,Tuesday,10
901596,psa,False,False,51,Wednesday,13
922426,psa,False,False,4,Tuesday,10
917179,psa,False,False,15,Tuesday,11
921322,ad,False,True,19,Tuesday,10
917835,ad,False,False,1,Tuesday,10
921813,ad,False,False,16,Tuesday,11
907186,psa,False,False,17,Tuesday,14
911188,psa,False,False,3,Tuesday,11
901181,ad,False,False,4,Tuesday,11
922633,psa,False,False,3,Tuesday,11
907734,psa,False,False,16,Tuesday,11
919896,psa,False,False,3,Tuesday,11
922821,ad,False,False,1,Tuesday,11
906753,ad,False,False,28,Tuesday,11
905817,ad,False,False,2,Tuesday,11
906073,psa,False,False,2,Tuesday,11
912059,ad,False,False,5,Tuesday,12
910920,ad,False,False,5,Tuesday,11
920679,ad,False,False,3,Tuesday,12
910805,psa,False,False,14,Tuesday,13
918008,ad,False,False,3,Tuesday,12
913347,ad,False,False,3,Tuesday,12
900728,ad,False,False,2,Tuesday,12
911506,ad,False,False,18,Tuesday,12
916467,psa,False,False,61,Saturday,13
906777,psa,False,False,4,Tuesday,12
913905,ad,False,False,3,Tuesday,12
917811,psa,False,False,3,Tuesday,12
902982,ad,False,False,4,Tuesday,12
905016,ad,False,False,21,Tuesday,12
913648,ad,False,False,2,Tuesday,12
918654,ad,False,False,3,Tuesday,13
902387,psa,False,False,2,Tuesday,13
919972,ad,False,False,2,Tuesday,13
913900,ad,False,False,2,Tuesday,13
902857,ad,False,False,8,Tuesday,14
906199,psa,False,False,10,Tuesday,13
909792,psa,False,False,6,Tuesday,14
917649,ad,False,False,2,Tuesday,14
900949,psa,False,False,1,Tuesday,14
922496,ad,False,False,26,Tuesday,15
909223,ad,False,False,5,Tuesday,14
917499,ad,False,False,1,Tuesday,14
905609,psa,False,False,46,Tuesday,12
922008,psa,False,False,15,Tuesday,14
914863,ad,False,False,1,Tuesday,15
905794,psa,False,False,8,Tuesday,15
903737,ad,False,False,8,Wednesday,13
913121,psa,False,False,26,Tuesday,17
906628,ad,False,False,1,Tuesday,21
922710,psa,False,False,8,Wednesday,22
913593,psa,False,False,1,Wednesday,7
915836,ad,False,False,1,Wednesday,8
916773,psa,False,False,3,Wednesday,8
905147,psa,False,False,7,Wednesday,8
912003,psa,False,False,14,Wednesday,9
923320,psa,False,False,2,Wednesday,9
903798,ad,False,False,1,Wednesday,9
910021,psa,False,False,2,Wednesday,9
920427,psa,False,False,4,Wednesday,9
918758,ad,False,False,10,Wednesday,9
920513,ad,False,False,17,Wednesday,9
922414,psa,False,False,1,Wednesday,9
918634,ad,False,False,17,Wednesday,10
914065,psa,False,False,2,Wednesday,10
912582,ad,False,False,1,Wednesday,10
902286,ad,False,False,3,Wednesday,10
918782,psa,False,False,8,Wednesday,15
914868,psa,False,False,5,Wednesday,11
919737,psa,False,False,3,Wednesday,11
909057,psa,False,False,5,Wednesday,12
922370,ad,False,False,13,Wednesday,12
919352,ad,False,False,2,Wednesday,12
909782,ad,False,False,14,Wednesday,12
908813,psa,False,False,43,Wednesday,16
923216,ad,False,False,10,Wednesday,13
903856,psa,False,False,38,Monday,10
906521,ad,False,False,5,Wednesday,15
904494,psa,False,False,20,Wednesday,13
922183,psa,False,False,2,Wednesday,14
923244,psa,False,False,3,Wednesday,14
900269,ad,False,False,7,Wednesday,18
914205,psa,False,False,9,Wednesday,16
909772,ad,False,False,3,Wednesday,15
901855,ad,False,False,1,Wednesday,15
913264,ad,False,False,17,Wednesday,16
918790,psa,False,False,2,Wednesday,16
920262,ad,False,False,1,Wednesday,16
908905,psa,False,False,5,Wednesday,16
919563,psa,False,False,6,Wednesday,16
909188,ad,False,False,15,Wednesday,17
919104,ad,False,False,2,Wednesday,17
922514,psa,False,False,1,Wednesday,17
916287,psa,False,False,23,Wednesday,18
911519,psa,False,False,2,Wednesday,18
907724,psa,False,False,6,Sunday,22
906604,ad,False,False,36,Thursday,14
903425,psa,False,False,37,Saturday,17
906143,ad,False,False,42,Friday,22
903485,psa,False,False,60,Friday,12
915329,ad,False,False,12,Thursday,15
911898,psa,False,False,4,Friday,19
918626,psa,False,False,40,Monday,13
900655,ad,False,False,3,Thursday,13
906262,psa,False,False,78,Saturday,21
911914,ad,False,False,16,Sunday,13
915530,ad,False,False,6,Thursday,22
922922,psa,False,False,19,Saturday,23
916931,psa,False,False,51,Thursday,13
908855,ad,False,False,17,Tuesday,13
923047,ad,False,False,5,Monday,17
910643,ad,False,False,5,Friday,3
922002,psa,False,False,8,Monday,20
909519,ad,False,False,12,Friday,22
906813,ad,False,False,5,Sunday,11
905179,ad,False,False,13,Thursday,11
910631,psa,False,False,22,Saturday,17
900843,ad,False,False,18,Tuesday,19
922502,psa,False,False,25,Tuesday,17
907906,psa,False,False,27,Thursday,13
916695,psa,False,False,23,Monday,14
915978,ad,False,False,17,Tuesday,11
905573,psa,False,False,19,Sunday,11
903991,ad,False,False,27,Thursday,21
915254,ad,False,False,28,Tuesday,22
915696,psa,False,False,21,Sunday,12
914433,psa,False,False,16,Sunday,11
912324,ad,False,False,17,Friday,8
902535,ad,False,False,37,Friday,13
901794,ad,False,False,20,Thursday,21
917317,psa,False,False,73,Tuesday,8
908319,psa,False,False,45,Wednesday,11
903375,psa,False,False,15,Saturday,13
907742,ad,False,False,48,Saturday,9
922126,psa,False,False,13,Saturday,23
918284,psa,False,False,10,Friday,14
923166,ad,False,False,4,Sunday,14
909470,ad,False,False,33,Sunday,12
919267,ad,False,False,36,Sunday,15
916785,psa,False,False,24,Thursday,18
915891,ad,False,False,65,Saturday,13
915852,psa,False,False,27,Wednesday,19
920562,psa,False,False,6,Monday,13
908553,ad,False,False,6,Saturday,11
910076,ad,False,False,4,Monday,18
903103,ad,False,False,41,Wednesday,20
905707,ad,False,False,21,Monday,15
916641,ad,False,False,32,Saturday,14
908440,ad,False,False,41,Sunday,12
900094,ad,False,False,16,Friday,23
921133,psa,False,False,5,Friday,18
918257,ad,False,False,17,Saturday,11
905701,ad,False,False,6,Friday,6
922403,psa,False,False,39,Sunday,11
921855,ad,False,False,21,Sunday,15
918015,ad,False,False,3,Saturday,10
902023,ad,False,False,18,Sunday,19
916502,psa,False,False,55,Monday,11
907732,ad,False,False,20,Thursday,12
909664,ad,False,False,26,Thursday,11
917954,ad,False,False,8,Friday,12
909428,psa,False,False,7,Sunday,12
914761,ad,False,False,13,Thursday,14
906932,psa,False,False,7,Thursday,16
917864,psa,False,False,7,Thursday,23
917111,psa,False,False,8,Thursday,9
915687,ad,False,False,7,Saturday,13
911645,ad,False,False,6,Tuesday,9
906973,ad,False,True,40,Monday,9
918450,psa,False,False,3,Monday,9
900255,psa,False,False,18,Monday,18
900201,psa,False,False,12,Sunday,13
918264,psa,False,False,3,Monday,23
900097,ad,False,False,9,Thursday,22
917687,ad,False,False,12,Thursday,15
909322,psa,False,False,49,Tuesday,10
922576,psa,False,False,7,Friday,9
911805,ad,False,False,19,Wednesday,13
918655,psa,False,False,13,Tuesday,13
910016,psa,False,False,13,Friday,10
901253,psa,False,False,14,Tuesday,2
913728,psa,False,False,23,Thursday,12
915100,psa,False,False,5,Thursday,18
909065,ad,False,False,3,Thursday,8
918517,ad,False,False,11,Tuesday,11
907217,psa,False,False,32,Wednesday,15
908243,psa,False,False,6,Thursday,16
914289,ad,False,False,8,Saturday,22
909448,ad,False,False,6,Thursday,13
911225,psa,False,False,6,Thursday,21
906308,ad,False,False,7,Friday,17
904547,ad,False,False,50,Friday,11
920768,ad,False,False,7,Wednesday,19
921230,ad,False,False,7,Friday,9
906212,psa,False,False,19,Saturday,10
921615,ad,False,False,6,Sunday,11
909058,ad,False,False,8,Thursday,16
914875,ad,False,False,4,Thursday,16
911472,ad,False,False,10,Friday,8
915638,ad,False,False,14,Wednesday,20
923054,psa,False,False,22,Wednesday,18
910150,psa,False,False,14,Wednesday,10
906309,ad,False,False,18,Thursday,19
916952,ad,False,False,6,Wednesday,10
915692,ad,False,False,2,Monday,10
902145,ad,False,False,21,Thursday,10
914342,psa,False,False,9,Wednesday,11
911271,psa,False,False,3,Wednesday,11
901029,ad,False,False,3,Wednesday,11
909000,ad,False,False,15,Wednesday,11
915906,psa,False,False,10,Thursday,8
917896,psa,False,False,4,Wednesday,10
919977,ad,False,False,5,Wednesday,14
914959,ad,False,False,7,Wednesday,17
905645,ad,False,False,11,Wednesday,11
908456,psa,False,False,2,Wednesday,11
908342,ad,False,False,5,Wednesday,11
918171,psa,False,False,6,Thursday,11
902876,psa,False,False,15,Wednesday,11
916234,psa,False,False,10,Wednesday,9
910562,psa,False,False,5,Wednesday,12
903782,psa,False,False,12,Wednesday,12
908541,psa,False,False,7,Wednesday,15
908751,psa,False,False,19,Wednesday,12
903260,ad,False,False,5,Wednesday,12
900899,ad,False,False,20,Tuesday,15
903073,ad,False,False,6,Wednesday,12
908760,psa,False,False,7,Friday,14
917886,psa,False,False,7,Wednesday,13
912989,psa,False,False,5,Sunday,13
912856,ad,False,False,11,Thursday,8
916870,psa,False,False,19,Thursday,15
908112,psa,False,False,15,Friday,9
914564,psa,False,False,15,Wednesday,13
920798,ad,False,False,12,Wednesday,14
901333,ad,False,False,3,Friday,14
903726,psa,False,False,18,Wednesday,18
920171,ad,False,False,23,Thursday,10
909467,psa,False,False,5,Wednesday,14
908415,ad,False,False,47,Thursday,8
902912,ad,False,False,8,Wednesday,16
913475,ad,False,False,12,Wednesday,14
922320,ad,False,False,1,Wednesday,15
918385,ad,False,False,7,Wednesday,15
910414,ad,False,False,13,Friday,9
922679,psa,False,False,2,Thursday,15
906523,ad,False,False,17,Thursday,18
911988,psa,False,False,3,Wednesday,16
912067,ad,False,False,18,Wednesday,18
919368,ad,False,False,9,Wednesday,15
905227,psa,False,False,39,Tuesday,3
920915,psa,False,True,109,Friday,16
907226,ad,False,False,21,Wednesday,16
912064,psa,False,False,6,Wednesday,16
903492,psa,False,False,4,Wednesday,16
902548,psa,False,False,25,Friday,22
905586,ad,False,False,18,Wednesday,18
900931,ad,False,False,35,Thursday,13
914181,ad,False,False,12,Wednesday,10
915677,psa,False,False,11,Wednesday,17
906304,ad,False,False,7,Wednesday,20
904447,psa,False,False,16,Wednesday,18
915872,psa,False,False,5,Wednesday,18
900683,psa,False,False,1,Wednesday,18
923114,ad,False,False,17,Wednesday,18
909539,ad,False,False,15,Wednesday,18
912338,psa,False,False,12,Wednesday,18
922180,psa,False,False,4,Wednesday,19
916211,ad,False,False,1,Wednesday,18
902210,ad,False,False,16,Wednesday,19
908158,ad,False,False,5,Thursday,20
900066,ad,False,False,1,Wednesday,21
900839,psa,False,False,12,Thursday,13
903462,ad,False,False,2,Wednesday,23
902356,ad,False,False,4,Wednesday,2
901841,ad,False,False,18,Tuesday,8
900611,psa,False,False,8,Thursday,0
905786,psa,False,False,7,Saturday,13
908865,psa,False,False,12,Thursday,0
911376,psa,False,False,2,Thursday,7
908209,psa,False,False,13,Thursday,13
909873,psa,False,False,14,Monday,8
901751,psa,False,False,38,Thursday,15
913904,ad,False,True,25,Thursday,9
905950,ad,False,False,19,Thursday,9
909973,ad,False,False,15,Thursday,15
916410,psa,False,False,5,Thursday,9
910601,ad,False,False,30,Thursday,12
900854,ad,False,False,6,Friday,22
906259,psa,False,False,4,Monday,9
901912,ad,False,False,2,Thursday,23
909801,psa,False,False,12,Thursday,9
911695,ad,False,False,12,Thursday,10
921702,ad,False,False,5,Thursday,10
900372,ad,False,False,3,Monday,8
913562,ad,False,False,11,Sunday,13
923323,psa,False,False,23,Thursday,15
912004,psa,False,False,5,Friday,10
907131,psa,False,False,11,Thursday,10
917194,ad,False,False,1,Thursday,11
907295,ad,False,False,5,Monday,11
921535,ad,False,False,12,Thursday,12
916868,ad,False,False,15,Thursday,12
919446,psa,False,False,2,Thursday,12
905608,ad,False,False,4,Sunday,23
913785,psa,False,False,20,Friday,12
913207,psa,False,False,5,Monday,16
914560,ad,False,False,7,Thursday,11
912988,psa,False,False,14,Thursday,13
917607,psa,False,False,7,Thursday,12
921939,psa,False,False,12,Friday,13
902941,psa,False,False,3,Thursday,13
911697,ad,False,False,12,Thursday,13
921278,ad,False,False,38,Tuesday,14
921024,psa,False,False,6,Thursday,13
900309,psa,False,False,3,Thursday,19
923460,psa,False,False,4,Wednesday,10
921296,psa,False,False,6,Thursday,14
904332,ad,False,False,6,Thursday,14
907505,psa,False,False,12,Thursday,14
917337,psa,False,False,2,Thursday,14
915616,psa,False,False,6,Thursday,14
915572,ad,False,False,1,Thursday,14
917308,psa,False,False,6,Thursday,14
915451,ad,False,False,12,Thursday,15
910487,ad,False,False,6,Thursday,15
900586,ad,False,False,12,Thursday,15
919868,ad,False,False,13,Thursday,15
902177,psa,False,False,15,Thursday,15
915596,ad,False,False,3,Thursday,15
909101,ad,False,False,12,Thursday,10
905769,psa,False,False,12,Wednesday,11
917009,ad,False,False,10,Thursday,16
914542,psa,False,False,2,Thursday,15
909670,ad,False,False,5,Thursday,16
908762,ad,False,False,1,Thursday,15
917882,psa,False,False,15,Monday,12
909305,ad,False,False,4,Thursday,16
920932,psa,False,False,8,Thursday,17
909686,ad,False,False,6,Thursday,16
913586,psa,False,False,6,Thursday,17
919687,psa,False,False,7,Friday,10
918637,psa,False,False,9,Monday,8
903304,ad,False,False,8,Thursday,17
916535,ad,False,False,42,Tuesday,10
906738,psa,False,False,14,Thursday,17
916942,ad,False,False,17,Thursday,18
915569,psa,False,False,16,Thursday,18
900267,psa,False,False,10,Thursday,18
909426,ad,False,False,4,Thursday,18
910807,psa,False,False,9,Thursday,21
904972,ad,False,False,12,Thursday,19
905527,psa,False,False,9,Friday,19
923233,psa,False,False,12,Saturday,12
919743,ad,False,False,18,Thursday,19
907715,ad,False,False,10,Thursday,20
905939,psa,False,False,13,Thursday,20
922835,psa,False,False,13,Friday,8
923469,ad,False,False,1,Thursday,20
904034,ad,False,False,2,Monday,20
905379,ad,False,False,14,Thursday,20
908208,ad,False,False,6,Thursday,21
907968,ad,False,False,17,Thursday,21
905085,psa,False,False,15,Thursday,21
904500,psa,False,False,12,Thursday,21
905066,ad,False,False,35,Thursday,21
901279,ad,False,False,4,Thursday,21
904848,psa,False,False,5,Monday,23
911239,ad,False,False,6,Sunday,18
916567,psa,False,False,12,Sunday,1
905098,psa,False,False,13,Friday,21
900521,ad,False,False,1,Thursday,22
902542,ad,False,False,13,Thursday,23
912340,ad,False,False,6,Thursday,23
900418,ad,False,False,1,Thursday,23
905710,ad,False,False,1,Thursday,23
903038,psa,False,False,20,Saturday,3
910396,psa,False,False,1,Friday,1
921330,psa,False,False,12,Friday,2
902319,ad,False,False,13,Friday,4
904699,psa,False,False,5,Friday,7
908927,psa,False,False,4,Friday,8
901446,psa,False,False,2,Friday,8
908759,ad,False,False,2,Monday,7
920682,psa,False,False,5,Friday,8
919449,psa,False,False,1,Friday,8
904000,psa,False,False,15,Friday,8
916162,ad,False,False,10,Friday,8
912472,ad,False,False,10,Friday,9
913791,ad,False,False,39,Friday,9
906330,psa,False,False,1,Friday,9
912012,ad,False,False,1,Friday,9
916194,psa,False,False,14,Friday,9
908290,psa,False,False,12,Friday,16
923255,ad,False,False,12,Friday,10
919032,ad,False,False,28,Wednesday,17
913972,psa,False,False,6,Monday,23
913975,psa,False,False,12,Friday,11
920623,ad,False,False,13,Friday,12
912986,ad,False,False,1,Friday,11
909465,psa,False,False,28,Friday,11
902490,ad,False,False,6,Friday,11
915516,ad,False,False,12,Friday,11
915189,ad,False,False,4,Friday,11
909624,ad,False,False,20,Friday,13
909155,ad,False,False,1,Friday,11
915172,ad,False,False,6,Friday,15
906686,ad,False,False,7,Friday,12
922960,psa,False,False,13,Saturday,9
916051,psa,False,False,5,Wednesday,10
900322,ad,False,False,4,Friday,19
906444,psa,False,False,19,Friday,12
920123,psa,False,False,11,Friday,13
921274,psa,False,False,19,Sunday,10
910867,ad,False,False,6,Monday,22
906622,ad,False,False,14,Friday,13
918972,psa,False,False,5,Friday,14
922098,psa,False,False,2,Friday,14
914881,psa,False,False,4,Friday,14
915874,psa,False,False,7,Monday,16
917144,psa,False,False,5,Friday,14
918003,psa,False,False,13,Friday,14
906246,ad,False,False,3,Sunday,0
914780,psa,False,False,14,Friday,15
912953,psa,False,False,6,Friday,15
900613,psa,False,False,34,Friday,11
919398,psa,False,False,8,Sunday,11
901792,ad,False,False,12,Saturday,15
919585,psa,False,False,10,Friday,15
910270,psa,False,False,7,Friday,15
906459,psa,False,False,5,Saturday,16
901866,ad,False,False,1,Friday,16
914669,ad,False,False,10,Friday,16
903392,psa,False,False,9,Friday,16
917663,ad,False,False,13,Monday,10
917046,ad,False,False,4,Monday,14
918282,psa,False,False,22,Monday,16
914326,psa,False,False,1,Friday,17
905787,ad,False,False,12,Saturday,11
901842,psa,False,False,17,Friday,18
918112,psa,False,False,12,Friday,19
906216,psa,False,False,1,Friday,19
914880,ad,False,False,11,Friday,19
921860,psa,False,False,5,Friday,19
921071,ad,False,False,8,Friday,19
922375,ad,False,False,17,Friday,20
900698,ad,False,False,13,Friday,21
922694,psa,False,False,9,Sunday,19
915849,ad,False,False,13,Friday,21
920282,ad,False,False,7,Friday,22
903270,ad,False,False,13,Tuesday,17
920621,ad,False,False,2,Friday,22
900012,ad,False,False,9,Friday,22
906751,ad,False,False,18,Friday,22
916639,ad,False,False,17,Friday,23
903106,ad,False,False,7,Friday,23
916303,ad,False,False,1,Saturday,0
922604,ad,False,False,12,Saturday,2
900670,psa,False,False,13,Saturday,2
917660,ad,False,False,2,Saturday,8
915065,ad,False,False,6,Wednesday,9
921991,ad,False,False,13,Saturday,16
905435,psa,False,False,31,Thursday,13
919500,psa,False,False,13,Friday,17
911356,psa,False,False,12,Saturday,10
913600,psa,False,False,8,Saturday,10
922376,psa,False,False,1,Saturday,10
922507,ad,False,False,1,Saturday,10
906436,ad,False,False,1,Saturday,10
908758,psa,False,False,12,Saturday,10
922584,ad,False,False,17,Saturday,11
912226,psa,False,False,19,Saturday,11
922035,ad,False,False,21,Saturday,11
911479,psa,False,False,11,Saturday,11
907809,ad,False,False,2,Saturday,11
908564,ad,False,False,19,Saturday,17
910023,psa,False,False,5,Saturday,12
908419,psa,False,False,1,Saturday,12
908688,psa,False,False,17,Saturday,12
904298,psa,False,False,1,Saturday,12
919424,ad,False,False,1,Saturday,12
910484,ad,False,False,12,Saturday,13
904204,psa,False,False,9,Sunday,19
919122,ad,False,False,2,Saturday,13
904212,psa,False,False,15,Saturday,13
915480,ad,False,False,8,Saturday,22
901767,ad,False,False,13,Saturday,13
912711,psa,False,False,53,Tuesday,13
905287,psa,False,False,5,Saturday,13
906807,psa,False,False,4,Saturday,13
915319,psa,False,False,1,Saturday,13
900668,ad,False,False,1,Saturday,13
918641,ad,False,False,14,Saturday,13
917354,psa,False,False,1,Saturday,14
914924,ad,False,False,5,Saturday,14
905122,psa,False,False,3,Saturday,14
906669,psa,False,False,1,Saturday,14
902400,psa,False,False,12,Saturday,14
907832,ad,False,False,8,Saturday,14
915195,psa,False,False,16,Saturday,14
909798,ad,False,False,7,Saturday,14
904264,psa,False,False,14,Saturday,14
921723,psa,False,False,2,Saturday,14
907781,ad,False,False,6,Sunday,19
917196,ad,False,False,7,Saturday,16
902326,ad,False,False,20,Saturday,17
917826,ad,False,False,3,Saturday,15
902837,psa,False,False,3,Saturday,15
911842,psa,False,False,1,Saturday,15
918767,ad,False,False,3,Saturday,21
912661,ad,False,False,8,Saturday,15
902789,ad,False,False,2,Saturday,15
902907,ad,False,False,20,Saturday,23
903545,ad,False,False,2,Saturday,16
923473,ad,False,False,3,Saturday,16
900022,ad,False,False,12,Saturday,16
920538,ad,False,False,9,Saturday,16
909005,ad,False,False,13,Wednesday,10
905703,psa,False,False,14,Sunday,12
901056,ad,False,False,12,Sunday,14
901822,ad,False,False,17,Sunday,16
912220,psa,False,False,12,Sunday,11
912335,ad,False,False,6,Saturday,17
910027,ad,False,False,13,Saturday,18
918296,ad,False,False,14,Saturday,22
905753,psa,False,False,22,Saturday,3
909429,psa,False,False,29,Friday,13
906877,psa,False,False,12,Saturday,23
904900,ad,False,False,6,Saturday,18
906662,psa,False,False,6,Sunday,13
905812,psa,False,False,7,Saturday,18
903951,ad,False,False,1,Saturday,18
903736,psa,False,False,19,Thursday,18
918854,ad,False,False,1,Saturday,18
907741,ad,False,False,14,Saturday,19
904877,ad,False,False,1,Saturday,19
907379,psa,False,False,15,Saturday,19
917418,ad,False,False,12,Saturday,19
900467,ad,False,False,1,Saturday,19
912319,psa,False,False,7,Thursday,19
900440,psa,False,False,2,Saturday,19
913142,psa,False,False,2,Saturday,20
902489,ad,False,False,14,Saturday,20
907079,ad,False,False,4,Saturday,20
916337,ad,False,False,5,Sunday,11
909935,psa,False,False,29,Saturday,22
923465,ad,False,False,32,Thursday,2
907318,ad,False,False,6,Tuesday,20
909536,psa,False,False,18,Saturday,21
910142,psa,False,False,12,Monday,18
901105,ad,False,False,6,Friday,23
903550,ad,False,False,17,Tuesday,22
921454,psa,False,False,1,Saturday,22
916085,psa,False,False,4,Saturday,22
914331,psa,False,False,38,Monday,22
902983,psa,False,False,14,Sunday,21
904947,ad,False,False,1,Saturday,22
916529,ad,False,False,7,Saturday,23
909802,psa,False,False,12,Sunday,10
914529,psa,False,False,7,Saturday,22
907159,ad,False,False,13,Monday,22
903804,psa,False,False,4,Sunday,0
908453,ad,False,False,13,Saturday,23
921448,psa,False,False,9,Saturday,23
904865,psa,False,False,2,Saturday,23
915196,ad,False,False,1,Saturday,23
918124,psa,False,False,10,Sunday,23
903637,psa,False,False,1,Saturday,23
907495,ad,False,False,5,Sunday,13
913671,psa,False,True,38,Saturday,18
919981,ad,False,False,16,Sunday,10
916429,ad,False,False,2,Sunday,10
917320,psa,False,False,7,Sunday,8
915478,psa,False,False,18,Sunday,10
912798,ad,False,False,10,Sunday,10
919343,ad,False,False,12,Sunday,12
905646,ad,False,False,15,Sunday,10
913266,psa,False,False,13,Sunday,10
908761,ad,False,False,12,Sunday,10
917363,ad,False,False,9,Sunday,23
911886,psa,False,False,4,Sunday,10
920119,psa,False,False,1,Sunday,10
919030,ad,False,False,5,Sunday,11
922111,ad,False,False,9,Sunday,11
904834,ad,False,False,7,Sunday,11
911766,psa,False,False,5,Sunday,11
921229,ad,False,False,14,Sunday,11
904313,ad,False,False,16,Sunday,11
902646,psa,False,False,13,Sunday,11
905090,psa,False,False,4,Sunday,11
907204,psa,False,False,12,Sunday,14
908253,ad,False,False,6,Sunday,12
923121,ad,False,False,13,Sunday,11
923169,ad,False,False,2,Sunday,12
903972,ad,False,False,4,Sunday,12
916110,ad,False,False,17,Monday,11
903122,ad,False,False,5,Sunday,13
909597,psa,False,False,3,Sunday,13
904188,psa,False,False,23,Sunday,13
906293,psa,False,False,1,Sunday,14
911051,ad,False,False,14,Sunday,14
913902,psa,False,False,17,Sunday,14
910036,ad,False,False,5,Sunday,20
913662,ad,False,False,3,Monday,22
907397,ad,False,False,21,Sunday,14
906583,ad,False,False,15,Sunday,15
918802,psa,False,False,5,Sunday,15
911567,ad,False,False,9,Sunday,15
901727,ad,False,False,2,Sunday,15
919796,ad,False,False,10,Sunday,19
904224,psa,False,False,1,Sunday,15
904719,ad,False,False,5,Sunday,15
923288,ad,False,False,1,Sunday,16
908724,ad,False,False,1,Sunday,16
904888,ad,False,False,3,Sunday,16
900704,ad,False,False,17,Monday,3
917560,psa,False,False,1,Sunday,16
911625,ad,False,False,13,Sunday,19
916192,psa,False,False,6,Saturday,22
921651,ad,False,False,8,Sunday,17
908897,ad,False,False,12,Sunday,17
905132,psa,False,False,1,Sunday,17
907699,ad,False,False,9,Saturday,10
903309,ad,False,False,12,Sunday,18
918173,psa,False,False,12,Sunday,22
907506,psa,False,False,13,Sunday,19
916562,ad,False,False,21,Sunday,19
904513,ad,False,False,3,Sunday,13
921534,psa,False,False,2,Sunday,19
912413,ad,False,False,1,Sunday,19
916021,psa,False,False,16,Sunday,20
921017,ad,False,False,1,Sunday,20
917431,psa,False,False,5,Tuesday,15
918459,ad,False,False,3,Sunday,21
911161,ad,False,False,4,Sunday,21
909378,psa,False,False,15,Thursday,22
905733,ad,False,False,13,Sunday,21
915821,psa,False,False,8,Sunday,22
903045,ad,False,False,69,Thursday,22
912336,ad,False,False,28,Sunday,22
901369,psa,False,False,8,Sunday,21
918602,ad,False,False,14,Monday,12
905434,psa,False,False,24,Sunday,23
900978,psa,False,False,3,Sunday,22
908906,ad,False,False,1,Sunday,22
900625,ad,False,False,8,Sunday,22
901691,ad,False,False,2,Sunday,17
907858,ad,False,False,15,Monday,22
904350,ad,False,False,15,Monday,13
904189,ad,False,False,36,Saturday,23
902680,psa,False,False,5,Monday,0
911739,psa,False,False,1,Monday,2
906707,ad,False,False,12,Monday,8
912126,ad,False,False,2,Monday,11
913279,psa,False,False,7,Monday,8
914977,ad,False,False,14,Monday,8
914077,ad,False,False,5,Monday,18
922114,ad,False,False,13,Monday,8
920277,ad,False,False,1,Monday,8
908924,psa,False,False,4,Monday,8
